claim_id,paper_id,year,cluster,rep_cluster
8609,2022.emnlp-main.460,2022,17,-1
8610,2022.emnlp-main.695,2022,-1,0
8611,2022.emnlp-main.695,2022,78,52
8612,2022.emnlp-main.263,2022,-1,57
8613,2022.emnlp-main.263,2022,-1,-1
8614,2022.emnlp-main.263,2022,-1,-1
8615,2022.emnlp-main.263,2022,16,-1
8616,2022.emnlp-main.724,2022,25,15
8617,2022.emnlp-main.724,2022,25,-1
8618,2022.emnlp-main.724,2022,25,41
8619,2022.emnlp-main.282,2022,-1,-1
8620,2022.emnlp-main.282,2022,-1,-1
8621,2022.emnlp-main.282,2022,53,57
8622,2022.emnlp-main.180,2022,-1,60
8623,2022.emnlp-main.180,2022,-1,60
8624,2022.emnlp-main.180,2022,-1,116
8625,2022.emnlp-main.553,2022,-1,1
8626,2022.emnlp-main.553,2022,37,117
8627,2022.emnlp-main.762,2022,11,16
8628,2022.emnlp-main.762,2022,11,16
8629,2022.emnlp-main.762,2022,11,-1
8630,2022.emnlp-main.762,2022,11,16
8631,2022.emnlp-main.762,2022,11,-1
8632,2022.emnlp-main.40,2022,8,109
8633,2022.emnlp-main.40,2022,8,48
8634,2022.emnlp-main.406,2022,-1,6
8635,2022.emnlp-main.406,2022,33,6
8636,2022.emnlp-main.406,2022,33,6
8637,2022.emnlp-main.406,2022,-1,26
8638,2022.emnlp-main.406,2022,17,-1
8639,2022.emnlp-main.585,2022,53,-1
8640,2022.emnlp-main.569,2022,8,91
8641,2022.emnlp-main.569,2022,8,91
8642,2022.emnlp-main.569,2022,8,91
8643,2022.emnlp-main.569,2022,-1,-1
8644,2022.emnlp-main.569,2022,8,91
8645,2022.emnlp-main.651,2022,37,14
8646,2022.emnlp-main.651,2022,37,14
8647,2022.emnlp-main.651,2022,37,14
8648,2022.emnlp-main.251,2022,72,6
8649,2022.emnlp-main.251,2022,-1,6
8650,2022.emnlp-main.251,2022,-1,6
8651,2022.emnlp-main.251,2022,79,6
8652,2022.emnlp-main.251,2022,79,6
8653,2022.emnlp-main.566,2022,68,-1
8654,2022.emnlp-main.566,2022,68,116
8655,2022.emnlp-main.566,2022,-1,25
8656,2022.emnlp-main.566,2022,68,-1
8657,2022.emnlp-main.566,2022,-1,106
8658,2022.emnlp-main.108,2022,41,-1
8659,2022.emnlp-main.108,2022,41,-1
8660,2022.emnlp-main.108,2022,42,5
8661,2022.emnlp-main.58,2022,0,7
8662,2022.emnlp-main.58,2022,0,7
8663,2022.emnlp-main.58,2022,0,7
8664,2022.emnlp-main.58,2022,0,7
8665,2022.emnlp-main.31,2022,-1,51
8666,2022.emnlp-main.31,2022,-1,51
8667,2022.emnlp-main.31,2022,-1,51
8668,2022.emnlp-main.31,2022,-1,51
8669,2022.emnlp-main.213,2022,11,-1
8670,2022.emnlp-main.213,2022,-1,42
8671,2022.emnlp-main.213,2022,27,48
8672,2022.emnlp-main.213,2022,11,-1
8673,2022.emnlp-main.689,2022,-1,1
8674,2022.emnlp-main.689,2022,6,12
8675,2022.emnlp-main.689,2022,43,3
8676,2022.emnlp-main.431,2022,-1,55
8677,2022.emnlp-main.431,2022,-1,56
8678,2022.emnlp-main.431,2022,-1,-1
8679,2022.emnlp-main.431,2022,-1,62
8680,2022.emnlp-main.244,2022,70,12
8681,2022.emnlp-main.244,2022,43,75
8682,2022.emnlp-main.244,2022,70,5
8683,2022.emnlp-main.244,2022,70,93
8684,2022.emnlp-main.37,2022,-1,26
8685,2022.emnlp-main.37,2022,-1,60
8686,2022.emnlp-main.37,2022,33,26
8687,2022.emnlp-main.37,2022,28,106
8688,2022.emnlp-main.37,2022,8,109
8689,2022.emnlp-main.46,2022,58,8
8690,2022.emnlp-main.46,2022,57,38
8691,2022.emnlp-main.46,2022,-1,-1
8692,2022.emnlp-main.46,2022,58,5
8693,2022.emnlp-main.623,2022,7,-1
8694,2022.emnlp-main.623,2022,7,33
8695,2022.emnlp-main.623,2022,7,70
8696,2022.emnlp-main.623,2022,7,70
8697,2022.emnlp-main.623,2022,-1,-1
8698,2022.emnlp-main.562,2022,33,113
8699,2022.emnlp-main.562,2022,-1,-1
8700,2022.emnlp-main.562,2022,-1,120
8701,2022.emnlp-main.572,2022,-1,72
8702,2022.emnlp-main.572,2022,8,91
8703,2022.emnlp-main.572,2022,8,-1
8704,2022.emnlp-main.69,2022,58,8
8705,2022.emnlp-main.69,2022,58,30
8706,2022.emnlp-main.69,2022,58,8
8707,2022.emnlp-main.69,2022,58,8
8708,2022.emnlp-main.334,2022,56,41
8709,2022.emnlp-main.334,2022,56,-1
8710,2022.emnlp-main.334,2022,56,41
8711,2022.emnlp-main.334,2022,56,41
8712,2022.emnlp-main.697,2022,-1,114
8713,2022.emnlp-main.697,2022,56,114
8714,2022.emnlp-main.697,2022,78,-1
8715,2022.emnlp-main.697,2022,56,114
8716,2022.emnlp-main.697,2022,56,96
8717,2022.emnlp-main.817,2022,53,51
8718,2022.emnlp-main.817,2022,53,61
8719,2022.emnlp-main.817,2022,53,51
8720,2022.emnlp-main.817,2022,53,51
8721,2022.emnlp-main.817,2022,53,51
8722,2022.emnlp-main.119,2022,-1,30
8723,2022.emnlp-main.119,2022,-1,30
8724,2022.emnlp-main.635,2022,11,-1
8725,2022.emnlp-main.635,2022,45,48
8726,2022.emnlp-main.635,2022,-1,41
8727,2022.emnlp-main.635,2022,11,60
8728,2022.emnlp-main.104,2022,76,-1
8729,2022.emnlp-main.104,2022,63,89
8730,2022.emnlp-main.104,2022,76,82
8731,2022.emnlp-main.533,2022,73,6
8732,2022.emnlp-main.5,2022,58,8
8733,2022.emnlp-main.5,2022,58,8
8734,2022.emnlp-main.5,2022,58,8
8735,2022.emnlp-main.5,2022,58,8
8736,2022.emnlp-main.5,2022,58,8
8737,2022.emnlp-main.41,2022,56,71
8738,2022.emnlp-main.41,2022,6,87
8739,2022.emnlp-main.41,2022,-1,-1
8740,2022.emnlp-main.41,2022,-1,-1
8741,2022.emnlp-main.41,2022,-1,41
8742,2022.emnlp-main.41,2022,56,114
8743,2022.emnlp-main.41,2022,56,56
8744,2022.emnlp-main.646,2022,-1,80
8745,2022.emnlp-main.646,2022,-1,89
8746,2022.emnlp-main.646,2022,37,14
8747,2022.emnlp-main.646,2022,37,-1
8748,2022.emnlp-main.646,2022,-1,-1
8749,2022.emnlp-main.2,2022,11,99
8750,2022.emnlp-main.2,2022,11,44
8751,2022.emnlp-main.2,2022,11,-1
8752,2022.emnlp-main.2,2022,11,5
8753,2022.emnlp-main.2,2022,11,16
8754,2022.emnlp-main.441,2022,78,14
8755,2022.emnlp-main.441,2022,78,14
8756,2022.emnlp-main.441,2022,78,14
8757,2022.emnlp-main.441,2022,68,-1
8758,2022.emnlp-main.16,2022,-1,99
8759,2022.emnlp-main.16,2022,-1,52
8760,2022.emnlp-main.16,2022,-1,5
8761,2022.emnlp-main.625,2022,-1,-1
8762,2022.emnlp-main.625,2022,-1,118
8763,2022.emnlp-main.625,2022,35,88
8764,2022.emnlp-main.675,2022,-1,79
8765,2022.emnlp-main.675,2022,6,-1
8766,2022.emnlp-main.675,2022,-1,-1
8767,2022.emnlp-main.675,2022,6,6
8768,2022.emnlp-main.675,2022,6,6
8769,2022.emnlp-main.111,2022,43,3
8770,2022.emnlp-main.111,2022,43,3
8771,2022.emnlp-main.111,2022,43,3
8772,2022.emnlp-main.111,2022,43,3
8773,2022.emnlp-main.632,2022,56,114
8774,2022.emnlp-main.632,2022,56,114
8775,2022.emnlp-main.632,2022,51,114
8776,2022.emnlp-main.773,2022,-1,-1
8777,2022.emnlp-main.773,2022,-1,6
8778,2022.emnlp-main.92,2022,57,44
8779,2022.emnlp-main.92,2022,57,44
8780,2022.emnlp-main.92,2022,57,44
8781,2022.emnlp-main.92,2022,57,44
8782,2022.emnlp-main.568,2022,58,8
8783,2022.emnlp-main.568,2022,-1,113
8784,2022.emnlp-main.568,2022,58,8
8785,2022.emnlp-main.522,2022,8,60
8786,2022.emnlp-main.522,2022,8,60
8787,2022.emnlp-main.522,2022,8,60
8788,2022.emnlp-main.522,2022,8,-1
8789,2022.emnlp-main.303,2022,19,-1
8790,2022.emnlp-main.303,2022,33,27
8791,2022.emnlp-main.303,2022,33,27
8792,2022.emnlp-main.307,2022,68,7
8793,2022.emnlp-main.307,2022,-1,7
8794,2022.emnlp-main.307,2022,10,7
8795,2022.emnlp-main.190,2022,-1,-1
8796,2022.emnlp-main.190,2022,-1,33
8797,2022.emnlp-main.190,2022,-1,29
8798,2022.emnlp-main.667,2022,-1,97
8799,2022.emnlp-main.667,2022,7,103
8800,2022.emnlp-main.667,2022,7,33
8801,2022.emnlp-main.455,2022,-1,79
8802,2022.emnlp-main.455,2022,47,72
8803,2022.emnlp-main.455,2022,-1,-1
8804,2022.emnlp-main.455,2022,47,30
8805,2022.emnlp-main.615,2022,-1,83
8806,2022.emnlp-main.615,2022,72,78
8807,2022.emnlp-main.615,2022,-1,78
8808,2022.emnlp-main.615,2022,-1,83
8809,2022.emnlp-main.615,2022,-1,5
8810,2022.emnlp-main.473,2022,56,114
8811,2022.emnlp-main.473,2022,56,114
8812,2022.emnlp-main.473,2022,56,114
8813,2022.emnlp-main.473,2022,56,114
8814,2022.emnlp-main.473,2022,56,114
8815,2022.emnlp-main.473,2022,78,49
8816,2022.emnlp-main.325,2022,11,16
8817,2022.emnlp-main.325,2022,7,-1
8818,2022.emnlp-main.273,2022,6,83
8819,2022.emnlp-main.273,2022,6,0
8820,2022.emnlp-main.273,2022,6,59
8821,2022.emnlp-main.273,2022,6,83
8822,2022.emnlp-main.536,2022,8,55
8823,2022.emnlp-main.536,2022,8,93
8824,2022.emnlp-main.536,2022,8,93
8825,2022.emnlp-main.536,2022,8,-1
8826,2022.emnlp-main.574,2022,-1,-1
8827,2022.emnlp-main.574,2022,-1,90
8828,2022.emnlp-main.574,2022,43,2
8829,2022.emnlp-main.574,2022,-1,86
8830,2022.emnlp-main.636,2022,-1,10
8831,2022.emnlp-main.636,2022,-1,41
8832,2022.emnlp-main.636,2022,-1,10
8833,2022.emnlp-main.636,2022,-1,14
8834,2022.emnlp-main.145,2022,-1,-1
8835,2022.emnlp-main.145,2022,9,119
8836,2022.emnlp-main.145,2022,68,5
8837,2022.emnlp-main.145,2022,72,77
8838,2022.emnlp-main.415,2022,78,-1
8839,2022.emnlp-main.415,2022,78,107
8840,2022.emnlp-main.415,2022,78,52
8841,2022.emnlp-main.631,2022,3,70
8842,2022.emnlp-main.631,2022,3,26
8843,2022.emnlp-main.631,2022,3,26
8844,2022.emnlp-main.631,2022,3,5
8845,2022.emnlp-main.631,2022,3,14
8846,2022.emnlp-main.537,2022,58,8
8847,2022.emnlp-main.537,2022,58,8
8848,2022.emnlp-main.537,2022,58,70
8849,2022.emnlp-main.537,2022,58,8
8850,2022.emnlp-main.726,2022,56,30
8851,2022.emnlp-main.726,2022,78,31
8852,2022.emnlp-main.726,2022,78,14
8853,2022.emnlp-main.468,2022,7,12
8854,2022.emnlp-main.468,2022,6,12
8855,2022.emnlp-main.468,2022,7,12
8856,2022.emnlp-main.15,2022,-1,54
8857,2022.emnlp-main.15,2022,78,88
8858,2022.emnlp-main.15,2022,-1,-1
8859,2022.emnlp-main.15,2022,33,-1
8860,2022.emnlp-main.15,2022,-1,-1
8861,2022.emnlp-main.548,2022,-1,10
8862,2022.emnlp-main.548,2022,-1,3
8863,2022.emnlp-main.634,2022,58,-1
8864,2022.emnlp-main.634,2022,58,65
8865,2022.emnlp-main.634,2022,58,-1
8866,2022.emnlp-main.634,2022,-1,-1
8867,2022.emnlp-main.283,2022,78,6
8868,2022.emnlp-main.283,2022,-1,88
8869,2022.emnlp-main.389,2022,7,-1
8870,2022.emnlp-main.389,2022,7,38
8871,2023.emnlp-main.153,2023,33,6
8872,2023.emnlp-main.153,2023,7,106
8873,2023.emnlp-main.153,2023,-1,70
8874,2022.emnlp-main.24,2022,-1,92
8875,2022.emnlp-main.24,2022,-1,72
8876,2022.emnlp-main.24,2022,-1,84
8877,2022.emnlp-main.24,2022,56,113
8878,2022.emnlp-main.24,2022,7,3
8879,2022.emnlp-main.100,2022,6,41
8880,2022.emnlp-main.100,2022,6,5
8881,2022.emnlp-main.100,2022,-1,94
8882,2022.emnlp-main.100,2022,6,1
8883,2022.emnlp-main.746,2022,-1,105
8884,2022.emnlp-main.241,2022,78,31
8885,2022.emnlp-main.241,2022,78,87
8886,2022.emnlp-main.241,2022,56,1
8887,2022.emnlp-main.437,2022,10,7
8888,2022.emnlp-main.437,2022,10,7
8889,2022.emnlp-main.437,2022,10,7
8890,2022.emnlp-main.630,2022,-1,11
8891,2022.emnlp-main.630,2022,-1,11
8892,2022.emnlp-main.630,2022,-1,11
8893,2022.emnlp-main.630,2022,-1,11
8894,2022.emnlp-main.64,2022,14,-1
8895,2022.emnlp-main.64,2022,-1,101
8896,2022.emnlp-main.64,2022,14,49
8897,2022.emnlp-main.64,2022,14,49
8898,2023.emnlp-main.533,2023,66,19
8899,2023.emnlp-main.533,2023,-1,19
8900,2023.emnlp-main.533,2023,66,19
8901,2023.emnlp-main.533,2023,66,19
8902,2022.emnlp-main.421,2022,68,25
8903,2022.emnlp-main.421,2022,-1,78
8904,2022.emnlp-main.555,2022,-1,-1
8905,2022.emnlp-main.555,2022,-1,26
8906,2022.emnlp-main.555,2022,68,14
8907,2022.emnlp-main.555,2022,68,14
8908,2023.emnlp-main.310,2023,11,16
8909,2023.emnlp-main.310,2023,11,4
8910,2022.emnlp-main.184,2022,42,3
8911,2022.emnlp-main.184,2022,6,3
8912,2022.emnlp-main.350,2022,61,52
8913,2022.emnlp-main.350,2022,-1,62
8914,2022.emnlp-main.350,2022,-1,-1
8915,2022.emnlp-main.350,2022,56,96
8916,2022.emnlp-main.392,2022,72,-1
8917,2022.emnlp-main.392,2022,72,73
8918,2022.emnlp-main.392,2022,73,77
8919,2022.emnlp-main.392,2022,72,78
8920,2022.emnlp-main.392,2022,-1,-1
8921,2022.emnlp-main.392,2022,72,77
8922,2022.emnlp-main.113,2022,58,8
8923,2022.emnlp-main.113,2022,58,8
8924,2022.emnlp-main.113,2022,58,8
8925,2022.emnlp-main.113,2022,58,8
8926,2023.emnlp-main.979,2023,-1,48
8927,2023.emnlp-main.979,2023,-1,42
8928,2023.emnlp-main.979,2023,57,86
8929,2022.emnlp-main.232,2022,17,52
8930,2022.emnlp-main.232,2022,17,33
8931,2022.emnlp-main.232,2022,17,15
8932,2022.emnlp-main.232,2022,3,-1
8933,2022.emnlp-main.770,2022,8,107
8934,2022.emnlp-main.770,2022,8,107
8935,2022.emnlp-main.770,2022,8,107
8936,2022.emnlp-main.116,2022,15,10
8937,2022.emnlp-main.116,2022,15,10
8938,2022.emnlp-main.116,2022,15,10
8939,2022.emnlp-main.116,2022,15,10
8940,2022.emnlp-main.215,2022,11,100
8941,2022.emnlp-main.215,2022,11,100
8942,2022.emnlp-main.215,2022,11,3
8943,2022.emnlp-main.355,2022,-1,-1
8944,2022.emnlp-main.355,2022,-1,66
8945,2022.emnlp-main.355,2022,-1,-1
8946,2022.emnlp-main.355,2022,7,69
8947,2022.emnlp-main.355,2022,7,79
8948,2022.emnlp-main.811,2022,68,-1
8949,2022.emnlp-main.811,2022,-1,119
8950,2022.emnlp-main.811,2022,-1,-1
8951,2022.emnlp-main.811,2022,-1,71
8952,2022.emnlp-main.811,2022,-1,77
8953,2022.emnlp-main.793,2022,56,30
8954,2022.emnlp-main.148,2022,8,72
8955,2022.emnlp-main.148,2022,56,72
8956,2022.emnlp-main.148,2022,56,72
8957,2022.emnlp-main.148,2022,52,52
8958,2022.emnlp-main.519,2022,7,12
8959,2022.emnlp-main.519,2022,7,12
8960,2022.emnlp-main.519,2022,7,12
8961,2022.emnlp-main.519,2022,7,52
8962,2022.emnlp-main.519,2022,7,12
8963,2022.emnlp-main.722,2022,76,-1
8964,2022.emnlp-main.722,2022,-1,-1
8965,2022.emnlp-main.722,2022,-1,100
8966,2022.emnlp-main.722,2022,-1,106
8967,2023.emnlp-main.1029,2023,-1,98
8968,2023.emnlp-main.1029,2023,-1,-1
8969,2023.emnlp-main.1029,2023,54,14
8970,2023.emnlp-main.1029,2023,-1,14
8971,2023.emnlp-main.1029,2023,-1,63
8972,2023.emnlp-main.85,2023,72,6
8973,2023.emnlp-main.85,2023,-1,6
8974,2022.emnlp-main.439,2022,72,45
8975,2022.emnlp-main.439,2022,67,24
8976,2022.emnlp-main.439,2022,68,86
8977,2022.emnlp-main.439,2022,56,86
8978,2022.emnlp-main.439,2022,78,86
8979,2022.emnlp-main.217,2022,-1,31
8980,2022.emnlp-main.217,2022,78,98
8981,2022.emnlp-main.217,2022,15,-1
8982,2023.emnlp-main.339,2023,-1,81
8983,2023.emnlp-main.339,2023,-1,-1
8984,2023.emnlp-main.339,2023,-1,25
8985,2022.emnlp-main.822,2022,-1,12
8986,2022.emnlp-main.822,2022,71,2
8987,2023.emnlp-main.999,2023,18,44
8988,2023.emnlp-main.999,2023,18,-1
8989,2023.emnlp-main.999,2023,18,5
8990,2022.emnlp-main.374,2022,6,60
8991,2022.emnlp-main.374,2022,6,-1
8992,2022.emnlp-main.374,2022,6,5
8993,2022.emnlp-main.495,2022,6,52
8994,2022.emnlp-main.495,2022,6,52
8995,2022.emnlp-main.495,2022,6,52
8996,2022.emnlp-main.495,2022,6,52
8997,2022.emnlp-main.495,2022,6,52
8998,2022.emnlp-main.23,2022,-1,110
8999,2022.emnlp-main.23,2022,-1,52
9000,2022.emnlp-main.23,2022,-1,14
9001,2022.emnlp-main.691,2022,68,25
9002,2022.emnlp-main.691,2022,68,25
9003,2022.emnlp-main.304,2022,-1,1
9004,2022.emnlp-main.304,2022,-1,26
9005,2022.emnlp-main.304,2022,-1,26
9006,2022.emnlp-main.304,2022,-1,80
9007,2022.emnlp-main.304,2022,-1,6
9008,2023.emnlp-main.381,2023,58,8
9009,2023.emnlp-main.381,2023,58,8
9010,2023.emnlp-main.381,2023,58,67
9011,2023.emnlp-main.381,2023,58,8
9012,2022.emnlp-main.120,2022,66,-1
9013,2022.emnlp-main.120,2022,66,19
9014,2023.emnlp-main.537,2023,53,51
9015,2023.emnlp-main.537,2023,33,51
9016,2023.emnlp-main.537,2023,53,48
9017,2023.emnlp-main.973,2023,6,1
9018,2023.emnlp-main.973,2023,58,103
9019,2022.emnlp-main.357,2022,60,29
9020,2022.emnlp-main.357,2022,57,29
9021,2022.emnlp-main.357,2022,-1,29
9022,2022.emnlp-main.357,2022,57,52
9023,2022.emnlp-main.357,2022,57,12
9024,2022.emnlp-main.743,2022,-1,51
9025,2022.emnlp-main.743,2022,-1,-1
9026,2022.emnlp-main.743,2022,-1,25
9027,2022.emnlp-main.743,2022,-1,25
9028,2023.emnlp-main.531,2023,64,-1
9029,2023.emnlp-main.531,2023,78,47
9030,2023.emnlp-main.531,2023,-1,47
9031,2023.emnlp-main.531,2023,-1,31
9032,2022.emnlp-main.185,2022,25,27
9033,2022.emnlp-main.185,2022,25,48
9034,2022.emnlp-main.185,2022,25,12
9035,2022.emnlp-main.185,2022,25,2
9036,2022.emnlp-main.767,2022,43,3
9037,2022.emnlp-main.767,2022,43,5
9038,2022.emnlp-main.767,2022,-1,108
9039,2022.emnlp-main.767,2022,-1,94
9040,2022.emnlp-main.767,2022,56,94
9041,2023.emnlp-main.738,2023,-1,34
9042,2023.emnlp-main.738,2023,-1,-1
9043,2023.emnlp-main.609,2023,-1,-1
9044,2023.emnlp-main.609,2023,-1,21
9045,2023.emnlp-main.609,2023,29,39
9046,2023.emnlp-main.609,2023,29,39
9047,2023.emnlp-main.609,2023,-1,39
9048,2022.emnlp-main.518,2022,11,116
9049,2022.emnlp-main.518,2022,11,99
9050,2022.emnlp-main.518,2022,11,57
9051,2022.emnlp-main.518,2022,11,66
9052,2023.emnlp-main.947,2023,-1,-1
9053,2023.emnlp-main.947,2023,-1,36
9054,2023.emnlp-main.947,2023,-1,-1
9055,2023.emnlp-main.947,2023,-1,-1
9056,2023.emnlp-main.370,2023,-1,80
9057,2023.emnlp-main.370,2023,-1,-1
9058,2023.emnlp-main.370,2023,30,41
9059,2023.emnlp-main.370,2023,30,86
9060,2023.emnlp-main.370,2023,-1,106
9061,2023.emnlp-main.651,2023,-1,91
9062,2023.emnlp-main.651,2023,57,38
9063,2023.emnlp-main.651,2023,57,52
9064,2023.emnlp-main.758,2023,15,4
9065,2023.emnlp-main.758,2023,56,36
9066,2023.emnlp-main.758,2023,78,-1
9067,2023.emnlp-main.758,2023,11,17
9068,2023.emnlp-main.327,2023,61,54
9069,2023.emnlp-main.327,2023,-1,68
9070,2023.emnlp-main.327,2023,-1,-1
9071,2023.emnlp-main.278,2023,78,6
9072,2023.emnlp-main.278,2023,78,6
9073,2023.emnlp-main.278,2023,78,6
9074,2023.emnlp-main.108,2023,72,-1
9075,2023.emnlp-main.108,2023,72,-1
9076,2023.emnlp-main.108,2023,72,93
9077,2023.emnlp-main.79,2023,78,14
9078,2023.emnlp-main.79,2023,-1,61
9079,2023.emnlp-main.79,2023,56,95
9080,2023.emnlp-main.689,2023,11,98
9081,2023.emnlp-main.689,2023,11,98
9082,2023.emnlp-main.689,2023,11,-1
9083,2023.emnlp-main.689,2023,-1,87
9084,2022.emnlp-main.82,2022,-1,-1
9085,2022.emnlp-main.82,2022,-1,84
9086,2022.emnlp-main.82,2022,-1,5
9087,2022.emnlp-main.82,2022,-1,25
9088,2022.emnlp-main.82,2022,-1,-1
9089,2022.emnlp-main.138,2022,20,-1
9090,2022.emnlp-main.138,2022,20,-1
9091,2022.emnlp-main.138,2022,36,1
9092,2022.emnlp-main.138,2022,-1,107
9093,2022.emnlp-main.138,2022,36,30
9094,2023.emnlp-main.801,2023,10,7
9095,2023.emnlp-main.801,2023,10,7
9096,2023.emnlp-main.801,2023,10,7
9097,2023.emnlp-main.508,2023,54,52
9098,2023.emnlp-main.508,2023,54,52
9099,2023.emnlp-main.508,2023,54,52
9100,2023.emnlp-main.508,2023,54,52
9101,2023.emnlp-main.508,2023,54,52
9102,2023.emnlp-main.601,2023,6,26
9103,2023.emnlp-main.601,2023,6,48
9104,2023.emnlp-main.601,2023,6,5
9105,2023.emnlp-main.601,2023,6,100
9106,2023.emnlp-main.601,2023,6,-1
9107,2022.emnlp-main.310,2022,72,78
9108,2022.emnlp-main.310,2022,72,78
9109,2022.emnlp-main.310,2022,-1,100
9110,2022.emnlp-main.310,2022,-1,14
9111,2023.emnlp-main.421,2023,-1,-1
9112,2023.emnlp-main.421,2023,37,14
9113,2023.emnlp-main.504,2023,6,99
9114,2023.emnlp-main.504,2023,6,116
9115,2023.emnlp-main.504,2023,6,0
9116,2023.emnlp-main.504,2023,-1,48
9117,2023.emnlp-main.400,2023,-1,-1
9118,2023.emnlp-main.400,2023,56,30
9119,2023.emnlp-main.400,2023,-1,97
9120,2023.emnlp-main.910,2023,56,-1
9121,2023.emnlp-main.910,2023,-1,10
9122,2023.emnlp-main.910,2023,56,108
9123,2023.emnlp-main.910,2023,56,10
9124,2023.emnlp-main.910,2023,56,-1
9125,2023.emnlp-main.865,2023,50,70
9126,2023.emnlp-main.865,2023,50,70
9127,2023.emnlp-main.865,2023,50,70
9128,2023.emnlp-main.865,2023,50,-1
9129,2023.emnlp-main.961,2023,-1,32
9130,2023.emnlp-main.961,2023,-1,47
9131,2023.emnlp-main.368,2023,20,57
9132,2023.emnlp-main.635,2023,21,69
9133,2023.emnlp-main.635,2023,21,48
9134,2023.emnlp-main.635,2023,21,108
9135,2022.emnlp-main.527,2022,56,41
9136,2022.emnlp-main.527,2022,56,72
9137,2022.emnlp-main.527,2022,56,-1
9138,2022.emnlp-main.527,2022,-1,41
9139,2022.emnlp-main.527,2022,56,105
9140,2022.emnlp-main.527,2022,56,41
9141,2023.emnlp-main.745,2023,74,48
9142,2023.emnlp-main.745,2023,74,48
9143,2023.emnlp-main.745,2023,-1,48
9144,2023.emnlp-main.745,2023,58,8
9145,2023.emnlp-main.363,2023,11,0
9146,2023.emnlp-main.67,2023,-1,9
9147,2023.emnlp-main.67,2023,-1,23
9148,2023.emnlp-main.67,2023,-1,-1
9149,2023.emnlp-main.67,2023,-1,-1
9150,2023.emnlp-main.67,2023,73,32
9151,2023.emnlp-main.1025,2023,6,14
9152,2023.emnlp-main.1025,2023,6,103
9153,2023.emnlp-main.331,2023,29,33
9154,2023.emnlp-main.331,2023,29,33
9155,2023.emnlp-main.331,2023,29,40
9156,2023.emnlp-main.398,2023,25,0
9157,2023.emnlp-main.398,2023,-1,-1
9158,2023.emnlp-main.398,2023,25,54
9159,2023.emnlp-main.908,2023,53,51
9160,2023.emnlp-main.908,2023,-1,114
9161,2023.emnlp-main.908,2023,53,51
9162,2023.emnlp-main.594,2023,22,80
9163,2023.emnlp-main.594,2023,-1,41
9164,2023.emnlp-main.594,2023,22,40
9165,2023.emnlp-main.594,2023,22,5
9166,2023.emnlp-main.729,2023,33,27
9167,2023.emnlp-main.729,2023,-1,29
9168,2023.emnlp-main.729,2023,17,115
9169,2023.emnlp-main.729,2023,33,27
9170,2023.emnlp-main.44,2023,64,12
9171,2023.emnlp-main.44,2023,64,-1
9172,2023.emnlp-main.44,2023,64,-1
9173,2023.emnlp-main.44,2023,64,-1
9174,2023.emnlp-main.44,2023,64,-1
9175,2023.emnlp-main.193,2023,25,119
9176,2023.emnlp-main.193,2023,-1,25
9177,2023.emnlp-main.193,2023,25,116
9178,2023.emnlp-main.193,2023,25,118
9179,2023.emnlp-main.193,2023,-1,-1
9180,2023.emnlp-main.289,2023,-1,88
9181,2023.emnlp-main.289,2023,-1,54
9182,2023.emnlp-main.289,2023,-1,12
9183,2023.emnlp-main.289,2023,33,5
9184,2023.emnlp-main.369,2023,-1,79
9185,2023.emnlp-main.369,2023,-1,48
9186,2023.emnlp-main.369,2023,-1,-1
9187,2023.emnlp-main.369,2023,11,16
9188,2023.emnlp-main.369,2023,15,4
9189,2023.emnlp-main.563,2023,-1,14
9190,2023.emnlp-main.727,2023,47,30
9191,2023.emnlp-main.727,2023,56,60
9192,2023.emnlp-main.727,2023,47,5
9193,2023.emnlp-main.241,2023,-1,116
9194,2023.emnlp-main.241,2023,-1,-1
9195,2023.emnlp-main.535,2023,11,-1
9196,2023.emnlp-main.535,2023,-1,57
9197,2023.emnlp-main.535,2023,-1,40
9198,2023.emnlp-main.535,2023,0,-1
9199,2023.emnlp-main.1039,2023,20,60
9200,2023.emnlp-main.1039,2023,20,33
9201,2023.emnlp-main.1039,2023,20,-1
9202,2023.emnlp-main.24,2023,-1,117
9203,2023.emnlp-main.24,2023,-1,47
9204,2023.emnlp-main.24,2023,-1,30
9205,2023.emnlp-main.24,2023,56,69
9206,2023.emnlp-main.24,2023,-1,1
9207,2023.emnlp-main.24,2023,55,86
9208,2023.emnlp-main.184,2023,6,99
9209,2023.emnlp-main.184,2023,6,8
9210,2023.emnlp-main.235,2023,11,-1
9211,2023.emnlp-main.235,2023,11,25
9212,2023.emnlp-main.235,2023,11,25
9213,2023.emnlp-main.235,2023,11,16
9214,2023.emnlp-main.235,2023,11,5
9215,2023.emnlp-main.924,2023,-1,41
9216,2023.emnlp-main.924,2023,-1,-1
9217,2023.emnlp-main.924,2023,10,116
9218,2023.emnlp-main.924,2023,78,-1
9219,2023.emnlp-main.391,2023,78,21
9220,2023.emnlp-main.391,2023,-1,-1
9221,2023.emnlp-main.215,2023,37,-1
9222,2023.emnlp-main.215,2023,37,-1
9223,2023.emnlp-main.215,2023,37,69
9224,2023.emnlp-main.215,2023,37,58
9225,2023.emnlp-main.215,2023,37,12
9226,2023.emnlp-main.71,2023,-1,93
9227,2023.emnlp-main.71,2023,-1,102
9228,2023.emnlp-main.599,2023,-1,-1
